"","county_name","state_fips","X","combined_fips","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","diff_2016","per_point_diff_2016","state_abbr","FIPS","total_votes_2012","votes_dem_2012","votes_gop_2012","county_fips","per_dem_2012","per_gop_2012","diff_2012","per_point_diff_2012","puregrowth","pergrowth","margingrowth","ToOtherState","Owner","manufacture_r","active_r","highschool_r","Manufacture","X65to74","White","MedianIncome","SameHouse","State","Management","Black","Unemployed","Hispanic","white_r","MedianAge","NotInLabor","CountyFIPS.x","Bachelor","univ_r","homeowner_r","BornInState","FromOtherCounty","Population","unemp_r","management_r","Foodstamp","FromOtherState","hisp_r","ToOtherCounty","Tenure","Agriculture","Labor","X18to24","agriculture_r","HighSchool","CountyState","black_r","homegrown","same_house","move_in","move_out","youth","elder","FromOtherCounty10","ToOtherState10","highschool_r10","X65to74_10","HighSchool10","CountyFIPS.y","Black10","Population10","black_r10","State10","BornInState10","Agriculture10","Management10","MedianAge10","Tenure10","hisp_r10","Bachelor10","SameHouse10","Hispanic10","White10","ToOtherCounty10","univ_r10","CountyState10","Owner10","MedianIncome10","homeowner_r10","FromOtherState10","Manufacture10","white_r10","X18to24_10","Foodstamp10","homegrown10","same_house10","move_in10","move_out10","youth10","elder10","pop_growth","income_growth"
"1880","Mercer County",39,2095,39107,3335,17200,21315,0.156462585034014,0.806943467041989,13865,-0.650480882007975,"OH",39107,21161,4609,16207,107,0.2178063418553,0.765890080809036,11598,-0.548083738953736,993,0.0410533862329536,0.10239714305424,640,12320,0.312202927196574,0.520949275539974,0.320503076809924,6634,3275,39287,26957,36019,"Ohio",5054,182,1197,666,0.963176346564025,39.8,8707,107,4314,0.105763808870038,0.773723544558186,34611,1000,40789,0.0293461472455809,0.237846486893501,0,407,0.0163279315501728,1209,15923,953,21249,3238,0.0448491693726764,13073,"Mercer County, Ohio",0.00446198730049768,0.848537595920469,0.883056706464978,0.0344945941307706,0.0453308490034078,0.0793841476868764,0.0802912549952193,935,689,0.307217149274867,2990,12583,107,158,40958,0.00385761023487475,"Ohio",34227,1040,5540,38.5,15606,0.0138434493871771,4126,36616,567,39732,1555,0.100737340690463,"Mercer County, Ohio",12679,25441,0.812443931821094,295,6246,0.970066897797744,3180,0,0.835660920943405,0.893988964304898,0.0300307632208604,0.0547878314370819,0.0776405097905171,0.073001611406807,-0.00412617803603692,0.0595888526394403
"1890","Miami County",39,2096,39109,12832,36311,51467,0.249324810072474,0.70552004196864,23479,-0.456195231896167,"OH",39109,50281,15731,33650,109,0.312861717149619,0.669238877508403,17919,-0.356377160358784,2661,0.0362811644602373,0.0998180715373828,1660,29010,0.248118129488093,0.503592030636483,0.264966794318678,12888,9616,96214,26346,86768,"Ohio",14610,2256,4137,1474,0.932803335110766,41.2,26118,109,14007,0.135799117746861,0.704656416235517,83476,3275,103145,0.0401085850016966,0.281269853493252,22,1413,0.0142905618304329,3615,41169,475,51943,7845,0.0091446393161735,27330,"Miami County, Ohio",0.0218721217703233,0.809307285859712,0.841223520286975,0.0454505792815939,0.0511415967812303,0.0760579766348345,0.0932279800281158,3073,1439,0.265894541367346,8272,27205,109,2458,102315,0.0240238479206372,"Ohio",79453,462,15406,40.1,41087,0.0129502028050628,13889,86883,1325,96024,3652,0.135747446610956,"Miami County, Ohio",29306,26159,0.713266970087862,1376,12590,0.938513414455358,7717,0,0.776552802619362,0.849171675707374,0.0434833602111127,0.0497580999853394,0.0754239358842789,0.0808483604554562,0.00811220251185066,0.00714859130700715
"1945","Monroe County",39,2097,39111,1647,4781,6686,0.24633562668262,0.715076278791505,3134,-0.468740652108884,"OH",39111,6743,3007,3540,111,0.445943941865638,0.524988877354293,533,-0.0790449354886549,1241,0.190087401437211,0.389695716620229,585,4687,0.0878797778503757,0.419602467443454,0.360041124057574,538,1751,14251,22241,13259,"Ohio",1303,62,512,86,0.97676490747087,45.3,5185,111,1077,0.0738176833447567,0.77394319682959,9416,237,14590,0.0350925291295408,0.212838941522378,3,176,0.00589444825222755,354,6056,585,6122,994,0.0955570075138844,5253,"Monroe County, Ohio",0.00424948594928033,0.645373543522961,0.908773132282385,0.0283070596298835,0.0643591501028101,0.0681288553803975,0.120013708019191,124,313,0.367500508440106,1524,5421,111,50,14751,0.00338960070503695,"Ohio",9157,441,1268,44.4,6174,0.00196596840892143,972,13881,29,14460,389,0.0658938377059182,"Monroe County, Ohio",4930,19967,0.798509880142533,94,780,0.980272523896685,1028,0,0.620771473120466,0.941020947732357,0.0147786590739611,0.0475899938987187,0.0696901904955596,0.103315029489526,-0.010914514270219,0.113887915059849
"1967","Montgomery County",39,2098,39113,117661,120766,249560,0.471473793877224,0.483915691617246,3105,-0.0124418977400224,"OH",39113,254266,128983,121188,113,0.50727584498124,0.476618973830555,7795,0.0306568711506847,-422,0.00729671778669094,0.0430987688907071,10359,137223,0.114297663395782,0.482867459110959,0.198748693439242,29516,44647,386114,24725,432750,"Ohio",82359,110924,26326,13098,0.721976959654152,39.4,146988,113,89735,0.167791384084921,0.616253429917412,373971,15684,534801,0.0492257867879828,0.318926726508105,175,12119,0.0244913528583529,15494,222673,630,258238,51351,0.00243960997219619,106291,"Montgomery County, Ohio",0.207411728848675,0.699271317742487,0.809179489193177,0.0519875617285682,0.0483413456594135,0.0960188930088014,0.083483389148487,14048,12835,0.203251488965775,40422,109443,113,112647,538461,0.209201780630352,"Ohio",378850,513,84254,38.7,223660,0.0211658783087355,88025,438736,11397,393762,16000,0.163475163475163,"Montgomery County, Ohio",144289,24540,0.645126531342216,9519,33802,0.731273016987303,51180,46,0.703579275007846,0.814796243367672,0.0437673294816152,0.0535507678364821,0.0950486664772379,0.0750695036409322,-0.00679714965429251,0.00753871230643847
"1988","Morgan County",39,2099,39115,1711,4315,6290,0.272019077901431,0.686009538950715,2604,-0.413990461049285,"OH",39115,6042,2772,3136,115,0.458788480635551,0.519033432638199,364,-0.0602449520026481,1179,0.166976106312516,0.353745509046636,235,4663,0.127642536835362,0.416905922414369,0.327502169993991,797,1536,13884,20288,13582,"Ohio",1603,509,555,106,0.927021432863724,43.5,5166,115,1114,0.0743807170995526,0.769980184940555,12894,438,14977,0.0370568204580357,0.256726457399103,0,107,0.00707751886225546,953,6056,326,6244,1142,0.0522101217168482,4905,"Morgan County, Ohio",0.0339854443480003,0.860920077452093,0.906857181010883,0.0363891299993323,0.0793216264939574,0.076250250383922,0.102557254456834,375,25,0.318401376298551,1464,4812,115,492,15113,0.0325547541851386,"Ohio",13139,239,1383,42,6187,0.00615364255938596,903,13858,93,14102,676,0.0597498842056508,"Morgan County, Ohio",4889,19215,0.790205269112656,211,519,0.933103950241514,1130,0,0.869383974062066,0.916958909548071,0.0387745649440879,0.0463839078938662,0.0747700655065176,0.0968702441606564,-0.00899887514060742,0.0558417902680198
"1998","Morrow County",39,2100,39117,3711,11722,16186,0.229272210552329,0.724206104040529,8011,-0.4949338934882,"OH",39117,15813,5780,9662,117,0.365522038828812,0.611016252450515,3882,-0.245494213621704,2060,0.113189851590013,0.249439679866496,378,10335,0.183311893345807,0.488754251093138,0.308222114257952,3135,3000,33758,26355,31646,"Ohio",4129,153,1364,446,0.96476236746592,41,8668,117,3248,0.0928238689948844,0.817642405063291,29251,920,34991,0.0389814523734675,0.241433750438545,0,225,0.0127461347203567,2006,12640,407,17102,2636,0.0237983861536662,10785,"Morrow County, Ohio",0.00437255294218513,0.835957817724558,0.904403989597325,0.0327227001228887,0.0681318053213684,0.0753336572261439,0.0857363321997085,1202,310,0.310756857676289,2650,10819,117,132,34815,0.0037914691943128,"Ohio",28819,472,4373,39.1,13037,0.0101680310211116,3146,30214,354,32726,2652,0.0903633491311216,"Morrow County, Ohio",10700,24732,0.820740968014114,351,3126,0.939997127674853,2569,12,0.827775384173488,0.867844319977021,0.0446072095361195,0.0850782708602614,0.0737900330317392,0.0761166164009766,0.00505529225908373,0.0656234837457545
"2014","Muskingum County",39,2101,39119,10926,23588,36217,0.301681530772841,0.651296352541624,12662,-0.349614821768783,"OH",39119,35954,16327,18826,119,0.454108026923291,0.523613506146743,2499,-0.0695054792234522,4762,0.127682846394881,0.28010934254533,698,23084,0.119828957836118,0.468009354602255,0.298463006271307,4820,7356,79185,21308,72787,"Ohio",9726,2803,3831,743,0.921323606408601,40.1,24590,119,8422,0.0979906221275903,0.67576112412178,73784,2441,85947,0.0445739816398478,0.241795942720764,2,585,0.00864486253156015,2603,34160,761,40224,7894,0.0189190533015115,25652,"Muskingum County, Ohio",0.0326131220403272,0.858482553201392,0.846882381002246,0.0352077443075384,0.0384073906011844,0.0918473012437898,0.0855876295856749,2651,902,0.303789368361043,6669,26111,119,2886,85951,0.0335772707705553,"Ohio",74296,838,10021,39.2,34121,0.00834196228083443,8111,73038,717,79820,2050,0.0943677211434422,"Muskingum County, Ohio",23915,20764,0.70088801617772,944,5300,0.928668660050494,7836,42,0.864399483426604,0.849763237193285,0.0418261567637375,0.0343451501436865,0.0911682237553955,0.0775907202941211,-4.65381438261335e-05,0.0261991909073396
"2062","Noble County",39,2102,39121,1201,4441,5875,0.204425531914894,0.755914893617021,3240,-0.551489361702128,"OH",39121,5755,2082,3498,121,0.361772371850565,0.607819287576021,1416,-0.246046915725456,943,0.148095606041,0.305442445976671,215,4030,0.14005835764902,0.329510335828583,0.401208708193119,672,1664,13314,17502,12578,"Ohio",1071,913,522,151,0.914360277453472,49.6,5193,121,1076,0.073896023624751,0.819772172497966,12107,1389,14561,0.0358491861822677,0.223218007503126,8,105,0.0103701668841426,917,4916,126,4798,1278,0.0262609420591913,5842,"Noble County, Ohio",0.0627017375180276,0.831467618982213,0.863814298468512,0.102602843211318,0.0777419133301284,0.0877686972048623,0.114277865531214,1644,123,0.368867022003553,1790,5398,121,1098,14634,0.0750307503075031,"Ohio",12422,248,1324,46.2,4904,0.00908842421757551,988,12290,133,13265,653,0.0675140084734181,"Noble County, Ohio",3835,19275,0.782014681892333,89,758,0.906450731173978,1490,19,0.848845155118218,0.839825064917316,0.118422850895176,0.0530271969386361,0.101817684843515,0.122317889845565,-0.00498838321716551,-0.0919844357976654
"2145","Ottawa County",39,2103,39123,8136,12389,21742,0.374206604728176,0.569818783920523,4253,-0.195612179192347,"OH",39123,21936,11214,10323,123,0.511214442013129,0.470596280087527,891,0.0406181619256018,2066,0.0992225038329952,0.236230341117948,401,13870,0.151637527702536,0.491598876622119,0.291787720317645,3079,4799,38347,27426,36781,"Ohio",5722,396,1287,1905,0.928408870811544,47,12231,123,6490,0.157127638969591,0.798687089715536,34331,1361,41304,0.0311592097617664,0.281802511696626,0,380,0.0461214410226612,2026,17366,330,20305,2642,0.0162521546417139,12052,"Ottawa County, Ohio",0.00958744915746659,0.831178578345923,0.890494867325199,0.0421508812705791,0.0587594421847763,0.0639647491768352,0.116187294208793,1372,401,0.263181960387938,4113,10936,123,487,41553,0.0117199720838447,"Ohio",34633,485,6117,45.3,17933,0.0415132481409285,5677,36972,1725,38969,1371,0.136620701273073,"Ottawa County, Ohio",14726,26809,0.821167679696649,422,3480,0.937814357567444,2706,0,0.833465694414362,0.889755252328352,0.0431737780665656,0.0426443337424494,0.0651216518662912,0.0989820229586311,-0.00599234712295141,0.0230146592562199
"2180","Paulding County",39,2104,39125,2068,6359,8842,0.233883736711151,0.719181180728342,4291,-0.485297444017191,"OH",39125,8912,3435,5248,125,0.385435368043088,0.58886894075404,1813,-0.203433572710952,1111,0.130312239974303,0.281863871306239,260,5990,0.29011524822695,0.467734411444565,0.336495101850412,2618,1751,17920,24780,17133,"Ohio",2099,147,636,853,0.928834292230343,40.6,5403,125,1666,0.0863525631057897,0.768145678379072,14191,586,19293,0.0329653242108537,0.23260195035461,0,90,0.0442129269683305,524,7798,412,9024,1418,0.0456560283687943,6492,"Paulding County, Ohio",0.00761934380345203,0.735551754522366,0.88804229513295,0.035038615041725,0.0406365002850775,0.0734981599543876,0.0907583061213912,690,468,0.329539102596677,1567,6485,125,130,19679,0.00660602672900046,"Ohio",14612,399,2095,40.1,7661,0.0375019055846334,1410,17113,738,18434,490,0.0716499822145434,"Paulding County, Ohio",6246,24610,0.815298263934212,196,2912,0.936734590172265,1503,0,0.742517404339651,0.869607195487576,0.0450226129376493,0.0486813354337111,0.0763758321052899,0.079628029879567,-0.019614817826109,0.00690776107273466
"2209","Perry County",39,2105,39127,4072,9978,14647,0.278009148631119,0.681231651532737,5906,-0.403222502901618,"OH",39127,14673,6857,7498,127,0.467320929598582,0.511006610781708,641,-0.0436856811831255,2480,0.170225040751029,0.359536821718493,310,10029,0.163203835751168,0.451888888888889,0.302666666666667,2655,2976,35028,21547,30674,"Ohio",3787,137,1789,237,0.973,39.5,10549,127,2636,0.0732222222222222,0.735425680134927,31645,1577,36000,0.0496944444444444,0.232788296041308,13,233,0.00658333333333333,1679,13637,425,16268,3159,0.0261249077944431,10896,"Perry County, Ohio",0.00380555555555556,0.879027777777778,0.852055555555556,0.0502777777777778,0.05525,0.08775,0.0826666666666667,1368,273,0.337806545211059,2526,12108,127,66,35843,0.00184136372513461,"Ohio",31454,351,3657,37.7,13554,0.00532879502273805,2078,30783,191,35053,1641,0.0579750578913595,"Perry County, Ohio",10013,21394,0.738748708868231,213,3166,0.977959434199146,2876,0,0.877549312278548,0.858828781073013,0.0441090310520883,0.0533995480289038,0.0802388192952599,0.0704740116619703,0.00438021370978992,0.00715153781434047
"2226","Pickaway County",39,2106,39129,6325,16482,23814,0.265600067187369,0.692113882590073,10157,-0.426513815402704,"OH",39129,23443,9335,13713,129,0.398199889092693,0.58495073156166,4378,-0.186750842468967,2769,0.107163151028413,0.239762972933737,463,14272,0.112728817486676,0.460100570372608,0.294337141740258,2919,4518,52575,27038,47391,"Ohio",7700,1802,1871,684,0.934185042378152,38.8,13513,129,6293,0.111817907212282,0.734345253408799,46998,4343,56279,0.0332450825352263,0.297366185216652,26,358,0.012153734074877,2996,19435,575,25894,5124,0.0222059164285163,16565,"Pickaway County, Ohio",0.0320190479574975,0.83508946498694,0.842072531494874,0.0835302688391762,0.0614616464400576,0.0910463938591659,0.0802786119156346,5125,452,0.314304890436802,3980,17327,129,1913,55128,0.034701059352779,"Ohio",45633,620,6514,37.8,19045,0.0111739950660282,5011,44955,616,51551,2630,0.0908975475257582,"Pickaway County, Ohio",14201,25192,0.74565502756629,865,3075,0.935114642287041,4848,0,0.827764475402699,0.815465824989116,0.108656218255696,0.0559062545349006,0.087940792337832,0.072195617472065,0.0208786823392831,0.0732772308669419
"2243","Pike County",39,2107,39131,3443,7669,11513,0.299053244158777,0.666116563884305,4226,-0.367063319725528,"OH",39131,11233,5490,5535,131,0.488738538235556,0.492744591827651,45,-0.00400605359209472,2134,0.173371972056654,0.363057266133433,104,7679,0.143243243243243,0.402399663205164,0.296975863036767,1643,2419,27318,19669,23792,"Ohio",3126,233,1798,229,0.958391804658995,40.5,9678,131,2182,0.0765506595565535,0.701663011695906,23616,1425,28504,0.0630788661240528,0.272537053182214,0,230,0.00803396014594443,1619,10944,329,11470,2324,0.0286835222319093,8465,"Pike County, Ohio",0.00817429132753298,0.828515296098793,0.834689868088689,0.0580620263822621,0.0604476564692675,0.081532416502947,0.084865282065675,1756,196,0.291867196763619,2230,8369,131,276,28674,0.00962544465369324,"Ohio",23623,308,2737,38.3,10643,0.00763758108390877,2395,23728,219,27620,1822,0.0835251447304178,"Pike County, Ohio",7530,17338,0.707507281781453,190,1442,0.963241961358722,2297,53,0.82384738787752,0.827509241821859,0.0678663597684313,0.0703773453302644,0.0801074143823673,0.0777708028178838,-0.00592871590988352,0.134444572615065
"2289","Portage County",39,2108,39133,31463,38978,73968,0.425359614968635,0.526957603287908,7515,-0.101597988319273,"OH",39133,74029,38082,34465,133,0.51442002458496,0.465560793742993,3617,0.0488592308419674,4513,0.0613968095449157,0.150457219161241,2367,42175,0.168778652609288,0.549534827579804,0.244966048293749,14984,12800,146586,24675,132745,"Ohio",25141,6440,8510,2395,0.907355480863865,37.6,39537,133,26238,0.162411097286958,0.690917728776908,124649,9519,161553,0.0526762115219154,0.283186339111727,0,2681,0.014824856239129,6215,61042,668,88779,26323,0.00752430191824643,39575,"Portage County, Ohio",0.0398630789895576,0.771567225616361,0.821680810631805,0.0755170129926402,0.0531218856969539,0.162937240410268,0.0792309644512946,10406,2668,0.249307565820323,10845,39875,133,6336,159943,0.039614112527588,"Ohio",122559,605,24756,36.9,61819,0.012660760395891,25125,129911,2025,146693,6023,0.157087212319389,"Portage County, Ohio",42719,23774,0.691033501027192,2318,15667,0.917157987533059,24821,0,0.766266732523461,0.812233108044741,0.0795533408776877,0.0543381079509575,0.155186535203166,0.067805405675772,0.0100660860431529,0.0378985446285858
"2309","Preble County",39,2109,39135,4323,15376,20475,0.211135531135531,0.750964590964591,11053,-0.53982905982906,"OH",39135,19619,6005,13202,135,0.306080840002039,0.672919109026964,7197,-0.366838269024925,2174,0.0780454819376274,0.172990790804135,668,12361,0.204556447712102,0.493566022871058,0.310191706257311,4229,3908,40617,25263,36142,"Ohio",4894,237,1602,281,0.969680330412777,41.8,10997,135,3519,0.0840117458877456,0.765339607454647,30224,1090,41887,0.0382457564399456,0.236722453323014,3,680,0.00670852531811779,1582,16151,437,20674,3211,0.0211376608300281,12993,"Preble County, Ohio",0.00565808007257622,0.721560388664741,0.862845274190083,0.042256547377468,0.0537159500561033,0.0766586291689546,0.0932986368085564,1363,674,0.308926638746412,3489,13130,135,126,42502,0.00296456637334714,"Ohio",30312,383,5085,40.3,16392,0.00658792527410475,3456,36735,280,41433,1863,0.0813138205260929,"Preble County, Ohio",12893,24947,0.786542215714983,542,4962,0.97484824243565,3311,19,0.71318996753094,0.864312267657993,0.0448214201684627,0.0596913086442991,0.0779022163662886,0.0820902545762552,-0.0144699072984801,0.0126668537299074
"2336","Putnam County",39,2110,39137,2874,14704,18387,0.156306085821504,0.799695436993528,11830,-0.643389351172024,"OH",39137,18126,4238,13563,137,0.233807789915039,0.748262164846077,9325,-0.514454374931038,1141,0.0514332721474506,0.128934976240985,453,10787,0.261859898027045,0.526739841195703,0.284242176553013,4725,2595,31905,30506,30836,"Ohio",5681,97,673,1950,0.931369687062121,39.6,7052,137,4565,0.133261326482952,0.829386437029064,30651,772,34256,0.0196461933675852,0.314841498559078,0,189,0.0569243344231667,1407,13006,608,18044,2725,0.0336954112170251,9737,"Putnam County, Ohio",0.00283162073797291,0.894762961233069,0.900163475011677,0.0280534796823914,0.0542970574497898,0.0795481083605792,0.0757531527323681,630,194,0.300401189136145,2421,10408,137,45,34647,0.00129881375010823,"Ohio",31352,796,5316,38,12891,0.0507114613097815,4080,31377,1757,32479,1175,0.117759113343147,"Putnam County, Ohio",10804,28284,0.838104103638197,379,4789,0.937426039772563,2799,0,0.904897970964297,0.905619534158802,0.0291222905302046,0.0395128005310705,0.0807862152567322,0.069876179755823,-0.0112852483620515,0.078560316786876
"2391","Richland County",39,2111,39139,15629,35805,53739,0.290831612050838,0.666275889019148,20176,-0.37544427696831,"OH",39139,55954,21785,33057,139,0.389337670229117,0.59078886227973,11272,-0.201451192050613,2748,0.0754870267394183,0.173993084917697,1491,33204,0.192088849983587,0.44648367843795,0.287168296515841,10533,11256,106097,21710,102910,"Ohio",13784,10426,5299,1937,0.863890630470716,41.2,34389,139,13541,0.110257057477629,0.688722490717886,98409,5659,122813,0.0431468981296768,0.25137688295583,31,1118,0.0157719459666322,5731,48211,474,54834,10358,0.00864427180216654,35268,"Richland County, Ohio",0.0848932930552954,0.801291394233509,0.837940608893195,0.0551814547319909,0.0588048496494671,0.0843396057420631,0.0916515352609251,5925,1759,0.287061438323543,10393,36164,139,11720,125980,0.0930306397840927,"Ohio",99285,540,14789,40.1,48557,0.0137879028417209,12831,104417,1737,109312,4822,0.101849499920622,"Richland County, Ohio",34588,22787,0.712317482546286,1186,13275,0.867693284648357,10721,0,0.7881012859184,0.828837910779489,0.0564454675345293,0.052238450547706,0.0851008096523258,0.0824972217812351,-0.0251389109382442,-0.0472637907578883
